ticker,drift,t,lower_bound_drift,upper_bound_drift,volatility
BRO,0.18599183523348847,1.96,0.18485757422270602,0.18712609624427093,0.1871814041639931
BSX,0.14885429603180383,1.96,0.14713176335178077,0.1505768287118269,0.23495414336939813
BWA,-0.032016513541313914,1.96,-0.034101671019042615,-0.029931356063585216,0.31125761408639757
BXP,-0.06485586932853209,1.96,-0.06705611022953353,-0.06265562842753064,0.2652506797004402
C,0.0054446227211617385,1.96,0.003276377675436515,0.0076128677668869625,0.2846170919204299
CAG,-0.01860042681946561,1.96,-0.020226257947010478,-0.01697459569192074,0.24538043345511898
CAH,0.006217565044093029,1.96,0.003187433614946892,0.009247696473239166,0.25455773219159544
CAT,0.13585499694033065,1.96,0.13368698144888727,0.13802301243177403,0.2638474821116752
CB,0.08678538728228663,1.96,0.08540446242449554,0.08816631214007772,0.21178183121355132
CBOE,0.10714696545564101,1.96,0.10546013468973092,0.1088337962215511,0.20738577843075087
CCI,0.05685576999319815,1.96,0.0542619282643511,0.0594496117220452,0.20871395812448867
CCL,-0.1496190466566563,1.96,-0.15447540958013842,-0.14476268373317416,0.48559633317833834
CDNS,0.30313568397944113,1.96,0.3016814324999105,0.3045899354589718,0.2648563718721251
CDW,0.21108168076774536,1.96,0.2093794019558644,0.21278395957962631,0.24770708162905872
CE,0.08315164314459672,1.96,0.08087217210177486,0.08543111418741858,0.29811458840078087
CF,0.07157918327414012,1.96,0.06777327134423637,0.07538509520404386,0.36064702608992183
CHD,0.10783511273310455,1.96,0.10647098076242316,0.10919924470378593,0.34389021969870126
CHRW,0.04152308766721706,1.96,0.040205503680323634,0.042840671654110485,0.23924211945974316
CHTR,0.10070898442377163,1.96,0.09687161100127861,0.10454635784626465,0.27782578939520514
CI,0.11138819779301831,1.96,0.10989293692659176,0.11288345865944487,0.26480887960370286
CINF,0.08918603118208768,1.96,0.08759467010164385,0.09077739226253151,0.23436434231777983
CL,0.02579089660188154,1.96,0.024926647099044363,0.026655146104718714,0.1560780125634413
CLX,0.04445915377328212,1.96,0.042607904803189926,0.046310402743374314,0.20415645587261866
CMA,0.01749639038168785,1.96,0.014088644828011185,0.020904135935364512,0.36420212382894646
CMCSA,0.04601505253953241,1.96,0.04429159993667272,0.047738505142392106,0.21428749845667483
CME,0.1020637193804268,1.96,0.10018471530185268,0.10394272345900092,0.19966952437710977
CMG,0.1784464652737113,1.96,0.17417714666216194,0.18271578388526066,0.3045149212786249
CMI,0.08265865689411338,1.96,0.08089995899128598,0.08441735479694078,0.24311289674032321
CMS,0.07306010332995912,1.96,0.07171686144177346,0.07440334521814478,0.17768152626648642
CNC,0.12531702574860512,1.96,0.12278098185139917,0.12785306964581106,0.3085050194489457
CNP,0.026030274443331468,1.96,0.02429609305348702,0.027764455833175914,0.21877599352855542
COF,0.05936522446166847,1.96,0.05709495762342928,0.061635491299907655,0.32251067382567505
COO,0.10622904795328429,1.96,0.10451385444409875,0.10794424146246984,0.22705108929028966
COP,0.06639340421482692,1.96,0.06280441977917549,0.06998238865047836,0.33194636818054907
COST,0.18732327953184552,1.96,0.18598041547902525,0.1886661435846658,0.18256316758656246
CPB,-0.006741510234833979,1.96,-0.008270300862512127,-0.00521271960715583,0.21266677769197068
CPRT,0.2703334356470856,1.96,0.26836929781551155,0.2722975734786597,0.2359236685995206
CRL,0.15533307342050023,1.96,0.15226958117578693,0.15839656566521354,0.30237610178262675
CRM,0.15641142326889673,1.96,0.15412601781103635,0.1586968287267571,0.3002794735827132
CSCO,0.07787060821513135,1.96,0.07621010684582485,0.07953110958443785,0.21008798245878474
CSX,0.14273254966641186,1.96,0.14052543915747973,0.144939660175344,0.24170330151312178
CTAS,0.2356490146297918,1.96,0.2344846357831378,0.23681339347644578,0.22421609404116974
CTSH,0.021780395881103743,1.96,0.0200619014073342,0.023498890354873285,0.3303942908962088
CVS,-0.0196272384807552,1.96,-0.021776227766734952,-0.01747824919477545,0.24316739014426755
CVX,0.037748608080161075,1.96,0.035660972233395254,0.0398362439269269,0.24901203809867747
CZR,0.20090728430403687,1.96,0.1937144320645891,0.20810013654348464,0.6318699722934322
D,-0.023362098352598983,1.96,-0.025040352683288105,-0.02168384402190986,0.1910818629274155
DAL,-0.007833918422282808,1.96,-0.010287117006284452,-0.005380719838281164,0.36550820740102125
DE,0.18494860188485027,1.96,0.1827723581546152,0.18712484561508533,0.2549370272634044
DFS,0.08220424067231413,1.96,0.07989791380298628,0.08451056754164199,0.3379370901385674
DG,0.11230750680168781,1.96,0.10866924769784998,0.11594576590552565,0.27011325782491197
DGX,0.08637723200000802,1.96,0.08507081597842721,0.08768364802158883,0.21098591013199405
DHI,0.18434058975567563,1.96,0.1824940955388664,0.18618708397248487,0.3072474226085894
DHR,0.17412288142482113,1.96,0.1720441112689512,0.17620165158069107,0.204601003761812
DIS,0.017137979335270993,1.96,0.014748503042053322,0.019527455628488663,0.2417693745322976
DLR,0.07824315237352107,1.96,0.07613687486814405,0.0803494298788981,0.23616814084897716
DLTR,0.06791947186077747,1.96,0.06564477275363799,0.07019417096791696,0.3040606385212413
DOV,0.0938116345257013,1.96,0.0920096769894814,0.09561359206192122,0.2485901440610383
DPZ,0.17066490313330546,1.96,0.1680637698648005,0.1732660364018104,0.2572000623952707
DRI,0.1113738496124877,1.96,0.10957226665390435,0.11317543257107104,0.31498047004364244
DTE,0.04167716279973005,1.96,0.04029360294470646,0.04306072265475364,0.19696226467115013
DUK,0.03584178929144082,1.96,0.035015813454224824,0.03666776512865682,0.17216290450204277
DVA,0.05797114133863523,1.96,0.05557201791560476,0.060370264761665696,0.2852044242260979
DVN,-0.020192952649351337,1.96,-0.025977262475211402,-0.014408642823491271,0.4558201754797442
EA,0.11136937476621554,1.96,0.10855509546950835,0.11418365406292273,0.25312944555014566
EBAY,0.08898436507427822,1.96,0.08686067703902361,0.09110805310953282,0.26255047834064654
ECL,0.07261010386745556,1.96,0.0709903072838275,0.07422990045108362,0.20896664471177712
ED,0.04159120351607442,1.96,0.0405175250751076,0.04266488195704124,0.1784775620932202
EFX,0.11233201011594152,1.96,0.11052543768351365,0.11413858254836938,0.2556973547272201
EIX,0.010392157988128575,1.96,0.00897080994098108,0.01181350603527607,0.22462276306862788
EL,0.09878102809691015,1.96,0.09442985895522066,0.10313219723859965,0.28338886301221344
EMN,0.023287943571261755,1.96,0.021378749726511024,0.025197137416012486,0.2695886720478936
EMR,0.0644198406382099,1.96,0.06279996749455811,0.06603971378186167,0.24026645259960322
ENPH,0.462443182355153,1.96,0.44934131655756215,0.4755450481527439,0.7197047873845814
EOG,0.013584582235556907,1.96,0.010037415744952939,0.017131748726160877,0.4127263651823369
EQIX,0.13660454837504457,1.96,0.13482234560396422,0.13838675114612492,0.22615337158419993
EQR,0.0016944495790850171,1.96,0.00018413797264768702,0.003204761185522347,0.21358127885167663
ESS,0.0279481944671378,1.96,0.026236062290643597,0.029660326643632003,0.21353491130924404
ETN,0.14630082492532553,1.96,0.143772116504364,0.14882953334628707,0.2509887235004223
ETR,0.051763905826407615,1.96,0.050526051383623115,0.053001760269192115,0.20139241938545469
EW,0.17135865893843027,1.96,0.16814587162695327,0.17457144624990728,0.2943029632287713
EXC,0.025009699107647054,1.96,0.023506979105684757,0.02651241910960935,0.22436652828186124
EXPD,0.11462813880812328,1.96,0.11347798542577896,0.1157782921904676,0.2072217591738253
EXPE,0.031188410673420642,1.96,0.02855747310754864,0.03381934823929264,0.3760761956206055
EXR,0.10995541039270625,1.96,0.10802595452915324,0.11188486625625925,0.22611540247103587
F,-0.018435997914785198,1.96,-0.02144768311265337,-0.015424312716917025,0.32133074302555353
FANG,0.06838932268308509,1.96,0.06415287133937739,0.0726257740267928,0.4646115981662277
FAST,0.12898321784665126,1.96,0.12736760573153597,0.13059882996176655,0.2285587060851747
FCX,0.10043496177136399,1.96,0.09455920280041323,0.10631072074231475,0.48117054615872606
FDX,0.04879777475085337,1.96,0.046562822403726827,0.05103272709797991,0.27299359309550797
FE,0.02051110630248056,1.96,0.01918304640846713,0.021839166196493988,0.2243488247744843
FFIV,0.05168180249569891,1.96,0.04988494889023743,0.05347865610116039,0.2591868090602228
FIS,0.02701450180863469,1.96,0.023339186508193704,0.030689817109075677,0.25024682237493057
FITB,0.06389498626506979,1.96,0.061587305714770293,0.06620266681536928,0.3123296789197166
FMC,0.049111895562680315,1.96,0.04568417901989273,0.0525396121054679,0.29896243709215004
FOX,0.0036908440458310516,1.96,0.001787573435582589,0.005594114656079514,0.2606670724587392
FOXA,0.011068707766079041,1.96,0.009134316174554118,0.013003099357603964,0.2666513589681965
FRT,-0.03278105061482869,1.96,-0.03446196907403773,-0.031100132155619648,0.245198197983184
FTNT,0.2976862982929144,1.96,0.29489057322884493,0.3004820233569838,0.3475257785775459
GD,0.06688513377414572,1.96,0.06518271570805578,0.06858755184023566,0.19785514257041645
GE,-0.056738820703552184,1.96,-0.06231276632510925,-0.05116487508199512,0.309564454729984
GILD,-0.02467165789439487,1.96,-0.02638221907831827,-0.02296109671047147,0.23652885555526512
GIS,0.029974527699308338,1.96,0.028422274961595852,0.03152678043702082,0.18471852071805692
GLD,0.06292122917877868,1.96,0.061785248033411524,0.06405721032414584,0.12924309729787672
GLW,0.06510351459953362,1.96,0.06327811821663779,0.06692891098242945,0.25456634974456277
GM,0.024455836689585436,1.96,0.02226524878894623,0.026646424590224642,0.3213716725294131
GNRC,0.18665164923212896,1.96,0.18080069132271792,0.19250260714154,0.3853676490813106
GOOG,0.17376324660029832,1.96,0.17158527535473272,0.17594121784586392,0.31380633095298205
GPC,0.05638708487117581,1.96,0.05480604559529527,0.05796812414705635,0.23483123517400936
GPN,0.109580645804073,1.96,0.10559318323732787,0.11356810837081814,0.2840173950930983
GRMN,0.12752977291792233,1.96,0.12510232155139445,0.12995722428445022,0.24896535893883553
GS,0.09105696245327852,1.96,0.08900494236038317,0.09310898254617386,0.24557279056412926
GWW,0.14162026081976853,1.96,0.13902823836637854,0.14421228327315852,0.24258240428579078
HAL,-0.06042720917660871,1.96,-0.06487273366825752,-0.0559816846849599,0.41172334755143536
HAS,-0.0038828945304795405,1.96,-0.0066804032423155996,-0.001085385818643482,0.2860968823432759
HBAN,0.02766040441671571,1.96,0.025666159316111686,0.029654649517319734,0.2977145645285659
HBI,-0.1642576258437454,1.96,-0.1681230530688507,-0.1603921986186401,0.7090412003788155
HCA,0.17127599720627532,1.96,0.16947278758323386,0.17307920682931677,0.30247080888622285
HD,0.1420952703012181,1.96,0.14067775686245074,0.14351278373998547,0.20785527529315803
HES,0.08028481130632792,1.96,0.07639978678262563,0.08416983583003021,0.3952058452099647
HIG,0.08161639459676728,1.96,0.07976852570672155,0.08346426348681302,0.25455868238159046
HII,0.06860051075996859,1.96,0.06629541523733805,0.07090560628259913,0.2582580175186901
HLT,0.10669808206638315,1.96,0.10456239715276018,0.10883376698000612,0.29158891897116185
HOLX,0.11259953607205056,1.96,0.1110909183888017,0.11410815375529942,0.2395655533069277
HON,0.08400814094009608,1.96,0.08274933548120325,0.08526694639898891,0.20084459260756726
HPQ,0.03329245491346952,1.96,0.029603561015622205,0.03698134881131684,0.3632921786077393
HRL,0.03543298902093155,1.96,0.03329557601305565,0.03757040202880746,0.1984951004325237
HSIC,0.03861160316421115,1.96,0.03739118779249628,0.03983201853592602,0.23609507925134943
HST,-0.015406389157709779,1.96,-0.017223649043296516,-0.013589129272123041,0.29721253104405404
HSY,0.09521527926140504,1.96,0.09358025390186214,0.09685030462094793,0.1880893745516468
HUM,0.12273425435203056,1.96,0.12030481397531896,0.12516369472874217,0.2850575769699977
IBM,-0.0038103145831833124,1.96,-0.005609256382601657,-0.002011372783764968,0.20703891521624382
ICE,0.12273069842312932,1.96,0.12146484603863632,0.12399655080762233,0.18970680003769558
IDXX,0.23081634602809917,1.96,0.22775540815968195,0.23387728389651638,0.273612263298225
IEX,0.12390615148037107,1.96,0.1223464876057436,0.12546581535499854,0.1963218048518825
IFF,-0.016856858209314804,1.96,-0.019060039479261142,-0.014653676939368468,0.259208149786382
ILMN,0.014777730219935595,1.96,0.010275431331902861,0.01928002910796833,0.3670072849241665
INCY,-0.02009141704711792,1.96,-0.02278931239958592,-0.017393521694649923,0.3485609908602642
INTC,0.01180813150089013,1.96,0.008589147315952594,0.015027115685827664,0.2942821751330602
INTU,0.21715791955513833,1.96,0.21537363120658407,0.2189422079036926,0.26230914541317757
IP,-0.019901307727488098,1.96,-0.02183394900673386,-0.017968666448242337,0.25640374284979367
IPG,0.054355165941938774,1.96,0.052506865978820885,0.05620346590505666,0.27130695415779965
IPGP,0.022988412134721234,1.96,0.018630108109398986,0.027346716160043482,0.35874993571739305
IR,-0.004238505513469839,1.96,-0.008448687882731449,-2.832314420822893e-5,0.4809190305363797
IRM,0.0805659194581132,1.96,0.07772908509488796,0.08340275382133844,0.25505542832094846
ISRG,0.2156784636380835,1.96,0.21345996089012817,0.2178969663860388,0.2728383324194914
IT,0.18098020451816804,1.96,0.17894783971395353,0.18301256932238255,0.2531131499833305
ITW,0.1117181883007465,1.96,0.11052506190393097,0.11291131469756202,0.19696169898578902
IVZ,-0.09308017453903515,1.96,-0.09602111267608186,-0.09013923640198844,0.324741399383354
JBHT,0.09967198056807779,1.96,0.09820896835227741,0.10113499278387816,0.23438382687304984
JCI,0.044793019874395594,1.96,0.04237213458299362,0.04721390516579757,0.24482409352138307
JKHY,0.11141726648357968,1.96,0.10957048936207904,0.11326404360508031,0.19419665916944223
JNJ,0.053756155450700734,1.96,0.052807033119064116,0.05470527778233735,0.15374163676006875
JNPR,0.028869720821887077,1.96,0.027466910878919466,0.03027253076485469,0.2534652305218268
JPM,0.11429128788221368,1.96,0.11261709073878405,0.11596548502564331,0.23426791836438754
K,-0.00480288189420412,1.96,-0.005971306913166705,-0.0036344568752415345,0.19302856817079492
KEY,0.013048892941868038,1.96,0.010415933364683171,0.015681852519052904,0.34096719625094923
KIM,-0.02080582984075723,1.96,-0.023399006997530024,-0.018212652683984434,0.2924012517266076
KLAC,0.24986332474509543,1.96,0.24742148753572288,0.25230516195446795,0.32674135889312445
KMB,0.018512937365447336,1.96,0.017601522600826175,0.019424352130068497,0.17042274961394896
KMI,-0.05508824928589671,1.96,-0.057920547119061284,-0.05225595145273213,0.2719224423004701
KMX,0.05290515513599263,1.96,0.05026927589085363,0.05554103438113163,0.34464742973395257
KO,0.04796533166049793,1.96,0.04726256048904875,0.048668102831947106,0.15576466702306807
KR,0.06207910860073228,1.96,0.059684218376943036,0.06447399882452153,0.25386613864415136
L,0.053338338489406785,1.96,0.05171972527681341,0.05495695170200016,0.21420867078829098
LDOS,0.1204781092611164,1.96,0.11892630169363347,0.12202991682859934,0.2655719073925159
LEG,-0.06504302819735161,1.96,-0.06848550652777746,-0.06160054986692575,0.30598867387724615
LEN,0.12639707195490205,1.96,0.12415276324073733,0.12864138066906677,0.3133889785608236
LH,0.08714074866015667,1.96,0.08546366377681053,0.08881783354350281,0.23210354050234164
LKQ,0.06166219131791721,1.96,0.05951924124619252,0.06380514138964191,0.29863390699567877
LLY,0.24139382715963564,1.96,0.23836747984468792,0.24442017447458336,0.243272311034165
LMT,0.10027465535360061,1.96,0.09905400989728724,0.10149530080991398,0.19186009928744477
LNC,-0.05512928855151746,1.96,-0.05863605500659595,-0.05162252209643897,0.4066395477480664
LNT,0.06854908071431123,1.96,0.06728458806330481,0.06981357336531765,0.18213442751472927
LOW,0.15720960688677532,1.96,0.15565170909785098,0.15876750467569967,0.24887056099350266
LRCX,0.2691433740888656,1.96,0.2666535917692274,0.2716331564085037,0.34582161779877096
LUV,-0.013826432092529648,1.96,-0.017020118019501713,-0.010632746165557583,0.3175505910690772
LVS,-0.0305115867107001,1.96,-0.03264956919034278,-0.028373604231057423,0.3484314468995262
LYB,0.0022351395201874505,1.96,0.0005349626837841872,0.003935316356590714,0.30700979033274317
LYV,0.16331550075921072,1.96,0.16105008535666132,0.16558091616176013,0.3421115258146857
MA,0.18746424988279572,1.96,0.18495292777928266,0.1899755719863088,1.0079614247742148
MAA,0.0827888279321281,1.96,0.08100166528608956,0.08457599057816666,0.20196207843784936
MAR,0.12167142357510183,1.96,0.11971145380584272,0.12363139334436093,0.30442626051601757
MAS,0.10646817206989308,1.96,0.10500768713059302,0.10792865700919313,0.2550089073474555
MCD,0.11662017424255057,1.96,0.11558050292012817,0.11765984556497297,0.1723057212978027
MCHP,0.14128713826080175,1.96,0.13948912191398952,0.14308515460761398,0.3120926201051963
MCK,0.09616043313979714,1.96,0.09217337516104687,0.1001474911185474,0.25915085243032715
MCO,0.1680982393113518,1.96,0.16642528607603346,0.1697711925466701,0.23038339559243698
MDLZ,0.06874819234850726,1.96,0.06790904871697243,0.0695873359800421,0.17856901413521692
MDT,0.029537912308617565,1.96,0.02770385194064403,0.0313719726765911,0.20098245829104974
MET,0.03500894009482643,1.96,0.033041603252313236,0.03697627693733962,0.2736109908864194
MGM,0.06188811630234206,1.96,0.05943258637561121,0.06434364622907292,0.4055958855808492
MHK,-0.0508825743909048,1.96,-0.054043895641235795,-0.04772125314057381,0.3516349758716834
MKC,0.08984229839541487,1.96,0.08779182456609012,0.09189277222473961,0.19542389463373608
MKTX,0.145698301346216,1.96,0.14083499116808643,0.15056161152434558,0.28369340576421614
MLM,0.13575577667476574,1.96,0.1340214784370963,0.13749007491243517,0.2793396329070685
MMC,0.14638969522070094,1.96,0.14560725543921552,0.14717213500218637,0.16684259293407475
MMM,-0.02916506919117144,1.96,-0.03157916231964045,-0.026750976062702436,0.2123442828898753
MNST,0.12564435861553228,1.96,0.12398290836540428,0.12730580886566029,0.24971960507951066
MO,-0.020035814369276945,1.96,-0.02205972803611264,-0.01801190070244125,0.20297337809936497
MOS,-0.006164479132589217,1.96,-0.010418900024363931,-0.001910058240814503,0.3873302466395265
MPC,0.1143364502849702,1.96,0.11050371310275628,0.11816918746718413,0.3513541330736327
MPWR,0.2928107510741144,1.96,0.29094181511123707,0.29467968703699177,0.3617953449619487
MRK,0.07463204440803012,1.96,0.07345551551633135,0.07580857329972888,0.18911483736962217
MS,0.12504885898559284,1.96,0.12286435561173889,0.1272333623594468,0.27374963615502107
MSCI,0.27607016020848324,1.96,0.2734986896655036,0.27864163075146287,0.2561693521498879
MSFT,0.2471358046522564,1.96,0.24557002886354257,0.24870158044097024,0.21547202164709287
MSI,0.18765038532197023,1.96,0.1863289679672169,0.18897180267672356,0.2131827875972784
MTB,0.02000985822332646,1.96,0.018036746372199486,0.021982970074453434,0.2772429724727489
MTD,0.17965439505426925,1.96,0.17759654968173005,0.18171224042680845,0.2397171018210072
MU,0.15913226678755357,1.96,0.15530135933998712,0.16296317423512002,0.4065645783051537
NCLH,-0.11929748412450887,1.96,-0.12355611464138877,-0.11503885360762897,0.5265101505411368
NDAQ,0.15937461830090094,1.96,0.15791322001102498,0.1608360165907769,0.20285223364738167
NEE,0.13164189227455575,1.96,0.12969730503137045,0.13358647951774105,0.20679443639645792
NEM,0.08173376572754422,1.96,0.0787758620232488,0.08469166943183964,0.32049420070495194
NFLX,0.2176132631827838,1.96,0.2131860009995144,0.22204052536605318,0.36218226025342043
NI,-0.006682479424822522,1.96,-0.009026499018549704,-0.0043384598310953395,0.35341780376216536
NKE,0.10196464507821135,1.96,0.09924779510588717,0.10468149505053552,0.25725218181887516
NOC,0.12444300684341797,1.96,0.12282136665012255,0.12606464703671338,0.2059393207637609
NOW,0.2795841950776045,1.96,0.2768025411912227,0.2823658489639863,0.3538081962832527
NRG,0.10701442851311448,1.96,0.10314311457636097,0.11088574244986799,0.3379020813605559
NSC,0.11534849594537969,1.96,0.11325192888880661,0.11744506300195276,0.24452582319561564
NTAP,0.1096904307288723,1.96,0.10690841440488096,0.11247244705286365,0.29562205185183477
NTRS,0.030351665402897757,1.96,0.028449393739419206,0.032253937066376304,0.256962135541587
NUE,0.1285867993353027,1.96,0.1253503716285686,0.1318232270420368,0.30738316885528033
NVDA,0.5032547203526203,1.96,0.49891452647613377,0.5075949142291069,0.3886228045473438
NVR,0.1825671112233241,1.96,0.18092148913520203,0.1842127333114462,0.26184285741686364
NWL,-0.15383848738394568,1.96,-0.15755810641403692,-0.15011886835385443,0.3771564769516029
NWS,0.053441824358185216,1.96,0.05105137060026032,0.055832278116110114,0.2641684076922531
NWSA,0.05086250567358336,1.96,0.04836205498855719,0.05336295635860953,0.26371964510013923
NXPI,0.12031474736725835,1.96,0.11826094311188427,0.12236855162263242,0.34529495856591513
O,0.02474636147128018,1.96,0.023134557952710827,0.026358164989849532,0.22378169791479446
ODFL,0.2575038263279625,1.96,0.25541787108534386,0.2595897815705811,0.26885009423643685
OKE,0.04149600409185908,1.96,0.03811515516107906,0.0448768530226391,0.3923367309928291
OMC,0.011205455748485568,1.96,0.009646972466068488,0.012763939030902649,0.23585896127983727
ORCL,0.11995374774632897,1.96,0.11809858551468996,0.12180890997796798,0.22351346695727373
ORLY,0.18473991743791107,1.96,0.18309507134892913,0.186384763526893,0.22586341078102157
OXY,-0.06451781637033403,1.96,-0.069979752054045,-0.059055880686623076,0.41843397917517533
PAYX,0.1143883108016721,1.96,0.11331698480833194,0.11545963679501225,0.1999432620318204
PCAR,0.08673189275138465,1.96,0.08491091677916951,0.0885528687235998,0.22761899863877474
PEG,0.062362214882796446,1.96,0.06138125439342033,0.06334317537217256,0.19039811862875874
PENN,0.08801386266047437,1.96,0.08237979013304642,0.09364793518790232,0.5420976293305262
PEP,0.07229297006212587,1.96,0.07155673963903193,0.07302920048521981,0.1472036924737147
PFE,0.013603947743937063,1.96,0.011637736136451913,0.015570159351422213,0.20267831465277802
PFG,0.048974469851750954,1.96,0.04692631161346553,0.05102262809003638,0.28561055630239635
PG,0.08194557222678964,1.96,0.08078517325371444,0.08310597119986483,0.15460572989315774
PGR,0.20752776833962067,1.96,0.20631001038879584,0.2087455262904455,0.19943765992771995
PH,0.14970820187447892,1.96,0.14761623667270593,0.1518001670762519,0.2709279974593959
PHM,0.1668088566619615,1.96,0.16432622615747666,0.16929148716644632,0.31455617015860365
PKG,0.09756133567774145,1.96,0.0958712466904119,0.09925142466507099,0.245473448425799
PLD,0.13262927048013876,1.96,0.1309230963793501,0.13433544458092742,0.22023951066872352
PM,0.012633036569769322,1.96,0.011147095830101043,0.014118977309437602,0.20209668217030435
PNC,0.06667440920516349,1.96,0.06463629119225518,0.06871252721807179,0.25015473094776847
PNR,0.0042660318967571,1.96,0.0012677229363330794,0.0072643408571811206,0.28695771009558685
